RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type,DamageValue,DamageInterval,ElementDamageValue,ConditionValue,DamageExRate,ElementDamageExRate,IsOnlyHitEmAttack
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大技の壁押しアタリ,Push_SP_Por,BOSS_LL,,29,,0,,root,root,Capsule,"{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 4.0, 'z': 0.0}, 'radius': 7.0}",,,,ENEMY_BOSS_LL(2),,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大技の壁押しアタリ,Push_SP_Oto,BOSS_LL,,30,,0,,root,root,Capsule,"{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 4.0, 'z': 0.0}, 'radius': 7.0}",,,,ENEMY_BOSS_LL(2),,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大技の壁押しアタリ,Push_SP_NPC,BOSS_LL,,32,,0,,root,root,Capsule,"{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 4.0, 'z': 0.0}, 'radius': 7.0}",,,,ENEMY_BOSS_LL(2),,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大技の壁押しアタリ_弾止め,Push_SP_Ecol,,,31,,0,,root,root,Capsule,"{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 4.0, 'z': 0.0}, 'radius': 7.0}",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0162_00_Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,剥ぎ取り,Hagitori,ActBtnParam,||||,0,,0,||||,Head|Chest|Spine0_CH_00|Tail1|Tail4,Chest|Spine0_CH_00|Tail1|Tail4|Tail8,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}",,,,,POS_ONLY(0),0.0,NULL,0.0,PARTS_01(2),0.0,0.0,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,転倒センサー（対PL）,DownSensorPLPut,SensorParamEm,,1,,0,,,,Box,"{'Coord': {'m00': 1.0, 'm01': 0.0, 'm02': 0.0, 'm03': 0.0, 'm10': 0.0, 'm11': 1.0, 'm12': 0.0, 'm13': 0.0, 'm20': 0.0, 'm21': -0.0, 'm22': 1.0, 'm23': 0.0, 'm30': 0.0, 'm31': 0.0, 'm32': -4.0, 'm33': 1.0}, 'Extent': {'x': 7.0, 'y': 5.0, 'z': 15.0}}",,,,,,,,,,,,CLIBMABLE_DIE(3),,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,センサー当たり,SensorReceiver,,||||,2,,0,||||,|Neck2|Chest|Spine1|Tail0,|Neck0|Spine2|Tail0|Tail1,Sphere|Capsule|Capsule|Capsule|Capsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8000001}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カメラ補正用センサー,CameraAdjust,,||||||||,3,,0,||||||||,Neck0|Neck2|Chest|Chest|Spine0|Hip|Tail1|L_Scapula|R_Scapula,Neck2|Neck4|Spine0|Spine0|Spine1|Tail1|Tail2|L_ArmU1|R_ArmU1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.1}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.4, 'z': 0.4}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.9, 'z': 0.9}, 'end': {'x': 0.0, 'y': -0.4, 'z': 1.9}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': -0.8, 'z': 0.6}, 'end': {'x': 0.0, 'y': -1.2, 'z': 2.4}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.4, 'z': -0.6}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.4}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.7, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': 0.0}, 'radius': 0.7}",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0162_00_AbsoluteZeroCylinderRockWall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PressPlayer,,PressParam,,0,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PressPortar,,PressParam,,1,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PressNpc,,PressParam,,2,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PressOtomo,,PressParam,,3,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0162_00_AbsoluteZeroWideRangeWall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PressPlayer,,PressParam,,0,,0,,,,Capsule,"{'start': {'x': 1.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 1.0, 'z': 0.0}, 'radius': 2.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PressPortar,,PressParam,,1,,0,,,,Capsule,"{'start': {'x': 1.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 1.0, 'z': 0.0}, 'radius': 2.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PressNpc,,PressParam,,2,,0,,,,Capsule,"{'start': {'x': 1.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 1.0, 'z': 0.0}, 'radius': 2.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PressOtomo,,PressParam,,3,,0,,,,Capsule,"{'start': {'x': 1.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 1.0, 'z': 0.0}, 'radius': 2.0}",,,,ENEMY_BOSS_L(3),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0162_00_Shell_Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,EAR(5),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,0.0,0.0,NORMAL(0),60.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),1.0,['OWNER_CENTER(1461833728)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,バインドボイス,ROAR,発見咆哮,,0,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 25.0}",,,,,,,,,,,,,,,,,,,
1,SMASH(21),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,14.0,0.0,NORMAL(0),45.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,56.0,FREEZE(2077525120),False,80.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,['OWNER_CENTER(1461833728)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,氷霧ブレス,FORZEN_BREATH,氷霧ブレス,,2,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.3}",,,,,,,,,,,,,,,,,,,
2,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,12.0,0.0,NORMAL(0),25.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,28.0,FREEZE(2077525120),False,40.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,後脚スタンプ冷気,B_LEGSTAMP_ICE,冷気爆発（小）アタリの中心から版,,4,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 4.0}",,,,,,,,,,,,,,,,,,,
3,SMASH_HYPER(10),CAPTURE_NET(-956543104),OWNER_CENTER(1461833728),0.0,19.0,0.0,ALL_RANGE(1),60.0,L(1343184512),NONE(-94023312),ICE(4),0.0,76.0,FREEZE(2077525120),False,80.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],1.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,True,True,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,ボディプレス冷気,BODYPRESS_ICE,冷気爆発（大）,,5,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 12.0}",,,,,,,,,,,,,,,,,,,
4,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,12.0,0.0,ALL_RANGE(1),25.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,28.0,FREEZE(2077525120),False,40.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,尻尾叩きつけ冷気,TAILSTANP_ICE,冷気爆発（小）全方位版,,6,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.1, 'radius': 4.0}",,,,,,,,,,,,,,,,,,,
5,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,12.0,0.0,NORMAL(0),25.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,28.0,FREEZE(2077525120),False,40.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,前腕叩き放射冷気,F_LEGSTAMP_ICE,冷気爆発（小）アタリの中心から版,,7,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}",,,,,,,,,,,,,,,,,,,
6,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,UNABLE_GUARD(2),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,放射冷気の親,ICE_OWNER,ノーダメシェル,,8,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'radius': 1.5}",,,,,,,,,,,,,,,,,,,
7,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),OWNER_CENTER(1461833728),0.0,12.0,0.0,NORMAL(0),25.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,28.0,FREEZE(2077525120),False,40.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,前腕横払い冷気,F_LEGSIDE_ICE,冷気爆発（小）攻撃者の中心から版,,9,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.0}",,,,,,,,,,,,,,,,,,,
8,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,12.0,0.0,NORMAL(0),25.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,28.0,FREEZE(2077525120),False,40.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,尻尾払い冷気,TAILSWING_ICE,冷気爆発（小）アタリの中心から版,,10,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.0}",,,,,,,,,,,,,,,,,,,
9,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,12.0,0.0,NORMAL(0),25.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,28.0,FREEZE(2077525120),False,40.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,後ろ払い冷気,BACKSLASH_ICE,冷気爆発（小）アタリの中心から版,,11,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,,,,,,,,,,,,,,,,
11,NONE(55),CAPTURE_NET(-956543104),OWNER_CENTER(1461833728),0.0,1.0,0.0,UNABLE_GUARD(2),0.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,4.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),20.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,アイスノヴァ_スリップダメージ,ICENOVA_SLIPDAMAGE,アイスノヴァ_スリップダメージ,,13,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 70.0}",,,,,,,,,,,,,,,,,,,
12,SMASH_HYPER(10),CAPTURE_NET(-956543104),OWNER_CENTER(1461833728),0.0,15.0,0.0,UNABLE_GUARD(2),100.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,135.0,FREEZE(2077525120),False,70.0,True,0.0,40.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,FORCE_HIT_STAMINA_0(744790592),0.0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,True,True,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,アイスノヴァ_大ダメージ,ICENOVA_BIGBANG,アイスノヴァ_大ダメージ,,14,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.1}",,,,,,,,,,,,,,,,,,,
13,SMASH_HYPER(10),CAPTURE_NET(-956543104),FRONT(0),0.0,11.0,0.0,NORMAL(0),75.0,L(1343184512),NONE(-94023312),ICE(4),0.0,99.0,FREEZE(2077525120),False,80.0,True,0.0,35.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],5.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,True,True,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,ジェットブレス,JET_BREATH,ジェットブレス,,15,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 4.5}",,,,,,,,,,,,,,,,,,,
14,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,UNABLE_GUARD(2),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,20.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],0.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,絶対零度空間_作成ブレス,ABSOLUTE_ZERO_BREATH,絶対零度空間_作成ブレス,,16,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,絶対零度空間_範囲,ABSOLUTE_ZERO_SPACE,センサー：絶対零度空間,,17,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 22.0}",,,,,,,,,,,,EM162_FREEZE_FIELD(7),1.0,0.25,0.0,5.0,1.0,1.0,
16,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,ALL_RANGE(1),25.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,28.0,FREEZE(2077525120),False,10.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_15(0),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,絶対零度空間_円柱,ABSOLUTE_ZERO_CYLINDER_ROCK,絶対零度空間_円柱,,18,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,,,,,,,,,,,,,,,,
17,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,ALL_RANGE(1),25.0,AUTO(-1149658496),NONE(-94023312),ICE(4),0.0,28.0,FREEZE(2077525120),False,10.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_15(0),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0.0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,絶対零度空間_横広,ABSOLUTE_ZERO_WIDE_RANGE_ROCK,絶対零度空間_横広,,19,,0,,,,Capsule,"{'start': {'x': 1.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 1.0, 'z': 0.0}, 'radius': 2.0}",,,,,,,,,,,,,,,,,,,
