RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,IsTarDirtyAttack,IsLastResortSuccessFinish,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type,DamageValue,DamageInterval,ElementDamageValue,ConditionValue,DamageExRate,ElementDamageExRate
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_尻尾,Push_Tail,BOSS_M,||||,3,,0,||||,Tail1|Tail2|Tail4|Tail5|Tail6,Tail2|Tail4|Tail5|Tail6|Tail7,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.1}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.37}",,,,ENEMY_BOSS_M(4),,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_脚,Push_leg,BOSS_M,|||||||,4,,0,|||||||,L_LegU0|L_LegL0|L_Foot0|L_Foot2|R_LegU0|R_LegL0|R_Foot0|R_Foot2,L_LegU1|L_LegL0|L_Foot1|L_MiddleF2|R_LegU1|R_LegL0|R_Foot1|R_MiddleF2,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.4, 'z': 0.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'radius': 0.7}|{'start': {'x': 0.1, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.1, 'y': -1.0, 'z': 0.0}, 'radius': 0.44}|{'start': {'x': 0.1, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.09999964}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': -2.384186e-07, 'y': -0.4000001, 'z': 0.1000001}, 'end': {'x': 0.0, 'y': 1.192093e-07, 'z': 0.3}, 'radius': 0.7}|{'start': {'x': -0.0999999, 'y': 1.192093e-07, 'z': 0.1}, 'end': {'x': -0.09999967, 'y': -0.9999999, 'z': 5.960464e-08}, 'radius': 0.44}|{'start': {'x': -0.1000001, 'y': -5.960464e-08, 'z': 5.960464e-08}, 'end': {'x': 0.0, 'y': -2.980232e-08, 'z': 0.09999961}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -2.384186e-07, 'y': -0.2, 'z': 0.0}, 'radius': 0.6}",,,,ENEMY_BOSS_M(4),,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージアタリ_頭,Head,頭,|||||,9,,0,|||||,Head|Head|Head|Jaw|Neck3|Neck1,Head|Head|Head|Jaw|Neck2|Neck0,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': -5.960464e-08, 'y': -0.2, 'z': 0.6}, 'end': {'x': -1.490116e-08, 'y': -0.2, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.9, 'z': 0.8}, 'end': {'x': 0.0, 'y': 0.9, 'z': 1.490116e-08}, 'radius': 0.70000005}|{'start': {'x': 0.0, 'y': 0.7, 'z': 1.6}, 'end': {'x': 0.0, 'y': -0.2, 'z': 1.6}, 'radius': 0.70000005}|{'start': {'x': 0.0, 'y': -0.4000007, 'z': 1.200001}, 'end': {'x': -5.960464e-08, 'y': -1.0, 'z': 1.0}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': -0.15, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.1}, 'end': {'x': -2.980232e-08, 'y': 1.490116e-08, 'z': 0.3}, 'radius': 0.7}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '29773f64-d803-48df-ad76-d20007770422'}}",,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージアタリ_胴,Body,胴,|||||,10,,0,|||||,Neck0|Spine1|Hip|Neck0|Hip|Hip,Spine1|Hip|Tail0|Spine1|Hip|Tail0,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 1.788139e-07, 'y': -0.1, 'z': -1.490116e-08}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.3999999}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 1.0, 'z': -1.1}, 'end': {'x': 0.0, 'y': 1.7, 'z': -1.1}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.6, 'z': -0.7}, 'end': {'x': 0.0, 'y': 0.3, 'z': -1.4}, 'radius': 1.1}|{'start': {'x': -5.960464e-08, 'y': -0.8, 'z': -0.1000002}, 'end': {'x': 0.0, 'y': -1.2, 'z': 0.1000002}, 'radius': 0.9999999}|{'start': {'x': 0.0, 'y': -2.0, 'z': -2.0}, 'end': {'x': 0.0, 'y': -1.2, 'z': -2.0}, 'radius': 0.72}|{'start': {'x': -5.960464e-08, 'y': -1.1, 'z': -0.6}, 'end': {'x': 0.0, 'y': -0.5, 'z': -1.2}, 'radius': 1.2}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '1b7b750a-40ec-424b-b740-ddb83d31158b'}}",,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージアタリ_右脚,LegRight,右脚,|||,12,,0,|||,R_LegU0|R_LegL0|R_Foot0|R_Foot2,R_LegU1|R_LegL0|R_Foot1|R_MiddleF2,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': -2.384186e-07, 'y': -1.341105e-07, 'z': -0.1999999}, 'end': {'x': 0.0, 'y': 1.192093e-07, 'z': 0.3}, 'radius': 0.9}|{'start': {'x': -0.0999999, 'y': 1.192093e-07, 'z': 1.490116e-08}, 'end': {'x': -0.09999967, 'y': -0.9999999, 'z': 5.960464e-08}, 'radius': 0.54}|{'start': {'x': -0.1000001, 'y': -5.960464e-08, 'z': 5.960464e-08}, 'end': {'x': 0.0, 'y': -2.980232e-08, 'z': 0.09999961}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'end': {'x': -2.384186e-07, 'y': -0.8000001, 'z': 0.0}, 'radius': 0.7}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '847b4963-6155-441f-9ba7-33b0b15f78b9'}}",,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージアタリ_左脚,LegLeft,左脚,|||,13,,0,|||,L_LegU0|L_LegL0|L_Foot0|L_Foot2,L_LegU1|L_LegL0|L_Foot1|L_MiddleF2,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -2.384186e-07, 'z': -0.1999999}, 'end': {'x': -2.384186e-07, 'y': 1.192093e-07, 'z': 0.3}, 'radius': 0.9}|{'start': {'x': 0.09999967, 'y': 2.384186e-07, 'z': 0.0}, 'end': {'x': 0.09999943, 'y': -0.9999999, 'z': 2.384186e-07}, 'radius': 0.54}|{'start': {'x': 0.1000004, 'y': -1.788139e-07, 'z': 5.960464e-08}, 'end': {'x': 0.0, 'y': -5.960464e-08, 'z': 0.09999961}, 'radius': 0.6}|{'start': {'x': -2.384186e-07, 'y': -0.09999996, 'z': 0.0}, 'end': {'x': 2.384186e-07, 'y': -0.8, 'z': -1.192093e-07}, 'radius': 0.7}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '75a50780-742c-4042-a1a5-ef56a6758837'}}",,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,押しアタリ_翼部分,Push_wing,BOSS_M,|||||,7,,0,|||||,R_WingU1|R_WingU1|R_IndexW1|L_WingU1|L_WingU1|L_IndexW1,R_WingU0|R_HandW0|R_IndexW3|L_WingU0|L_HandW0|L_IndexW3,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 1.490116e-08, 'z': 0.1}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.1}, 'end': {'x': 0.0, 'y': 1.490116e-08, 'z': 0.1}, 'radius': 0.28}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.09999943}, 'end': {'x': 7.152557e-07, 'y': 0.0, 'z': -1.400001}, 'radius': 0.28}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -2.980232e-08, 'y': 0.0, 'z': 0.1}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.1}, 'end': {'x': -4.768372e-07, 'y': 0.0, 'z': 0.09999996}, 'radius': 0.28}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.1}, 'end': {'x': -4.768372e-07, 'y': 0.0, 'z': -1.4}, 'radius': 0.28}",,,,ENEMY_BOSS_M(4),,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージアタリ_尻尾,Tail,尻尾,||||,11,,0,||||,Tail1|Tail2|Tail4|Tail5|Tail7,Tail2|Tail4|Tail5|Tail6|Tail_end,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -1.6}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.1}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.1, 'z': -1.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.5}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.58}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.5}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 0.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '2b11ee33-7dc0-4830-8a44-aba6f5f54f2f'}}",,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージアタリ_左翼,WingLeft,左翼,||||||||||||||||||||||||||||||||,5,,0,||||||||||||||||||||||||||||||||,L_WingU0|L_WingU1|L_HandW0|L_IndexW1|L_IndexW2|L_MiddleW1|L_MiddleW2|L_RingW1|L_RingW2|L_PinkyW1|L_PinkyW2|L_AddW1_0|L_AddW2_0|L_AddW2_1|L_AddW3_0|L_AddW3_1|L_AddW3_2_CH_end|L_AddW0_1|L_AddW0_2|L_MiddleW3|L_AddW1_2|L_RingW3|L_AddW2_2|L_PinkyW3|L_MiddleW2|L_RingW2|L_AddW2_1|L_PinkyW2|L_WingU0|L_WingU1|L_AddW2_2|L_HandW0|L_ThumbW0,L_WingU1|L_HandW0|L_IndexW0|L_IndexW2|L_IndexW4_CH_end|L_MiddleW2|L_MiddleW3|L_RingW2|L_RingW3|L_PinkyW2|L_PinkyW3|L_AddW1_1|L_AddW2_1|L_AddW2_2|L_AddW3_1|L_AddW3_2_CH_end|Tail1|L_IndexW4_CH_end|L_MiddleW2|L_AddW1_1|L_RingW2|L_AddW2_1|L_PinkyW2|L_AddW3_1|L_AddW1_2|L_AddW2_2|L_PinkyW3|L_AddW3_2_CH_end|L_AddW3_2_CH_end|Tail1|L_PinkyW3|L_ThumbW0|L_ThumbW0,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'end': {'x': -0.1, 'y': -0.1, 'z': 0.9000001}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.3, 'z': 1.6}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.8000001}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.5}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.1}, 'end': {'x': 0.15, 'y': 0.05, 'z': 1.0}, 'radius': 0.3}|{'start': {'x': 0.1, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.8000001}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.6}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.4, 'y': -0.2, 'z': 1.15}, 'radius': 0.3}|{'start': {'x': -0.4, 'y': -0.2, 'z': 0.65}, 'end': {'x': -0.3, 'y': 7.450581e-08, 'z': 2.2}, 'radius': 0.4}|{'start': {'x': -1.1, 'y': -0.1999999, 'z': 2.5}, 'end': {'x': 0.8, 'y': 0.5, 'z': 2.3}, 'radius': 0.3}|{'start': {'x': 0.1000001, 'y': 1.0, 'z': -1.2}, 'end': {'x': 0.0, 'y': -1.490116e-08, 'z': 0.8000001}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.9000001, 'z': 0.3}, 'end': {'x': -0.2, 'y': -0.3, 'z': -0.8000001}, 'radius': 0.3}|{'start': {'x': -0.2, 'y': -0.3000001, 'z': 1.7}, 'end': {'x': -0.2, 'y': 0.4999999, 'z': -0.9000001}, 'radius': 0.3}|{'start': {'x': -0.1499953, 'y': 0.4000039, 'z': 1.200016}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.2}, 'radius': 0.3}|{'start': {'x': 0.05, 'y': -0.1, 'z': 0.8}, 'end': {'x': -0.6, 'y': 0.7, 'z': -0.8}, 'radius': 0.3}|{'start': {'x': -0.6, 'y': 0.5, 'z': 1.0}, 'end': {'x': -3.33786e-06, 'y': 1.66893e-06, 'z': 1.200001}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'radius': 0.3}|{'start': {'x': 1.192093e-06, 'y': -2.384186e-07, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.2, 'z': 1.0}, 'radius': 0.3}|{'start': {'x': 9.536743e-07, 'y': 9.536743e-07, 'z': 9.536743e-07}, 'end': {'x': -0.1, 'y': 0.6, 'z': 0.6}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.9000001}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.1}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'end': {'x': -0.9000001, 'y': -0.1, 'z': 2.4}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.5, 'z': 0.7}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.05, 'y': 0.0, 'z': -0.1}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.15, 'y': 0.05000003, 'z': 0.9}, 'radius': 0.4}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'b7082f6a-d27b-44b5-99b7-a431f8d8e02e'}}",,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダメージアタリ_右翼,WingRight,右翼,||||||||||||||||||||||||||||||||,6,,0,||||||||||||||||||||||||||||||||,R_WingU0|R_WingU1|R_HandW0|R_IndexW1|R_IndexW2|R_MiddleW1|R_MiddleW2|R_RingW1|R_RingW2|R_PinkyW1|R_PinkyW2|R_AddW1_0|R_AddW2_0|R_AddW2_1|R_AddW3_0|R_AddW3_1|R_AddW3_2_CH_end|R_AddW0_1|R_AddW0_2|R_MiddleW3|R_AddW1_2|R_RingW3|R_AddW2_2|R_PinkyW3|R_MiddleW2|R_RingW2|R_AddW2_1|R_PinkyW2|R_WingU0|R_WingU1|R_AddW2_2|R_HandW0|R_ThumbW0,R_WingU1|R_HandW0|R_IndexW0|R_IndexW2|R_IndexW4_CH_end|R_MiddleW2|R_MiddleW3|R_RingW2|R_RingW3|R_PinkyW2|R_PinkyW3|R_AddW1_1|R_AddW2_1|R_AddW2_2|R_AddW3_1|R_AddW3_2_CH_end|Tail1|R_IndexW4_CH_end|R_MiddleW2|R_AddW1_1|R_RingW2|R_AddW2_1|R_PinkyW2|R_AddW3_1|R_AddW1_2|R_AddW2_2|R_PinkyW3|R_AddW3_2_CH_end|R_AddW3_2_CH_end|Tail1|R_PinkyW3|R_ThumbW0|R_ThumbW0,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': -0.0999999, 'z': 0.0}, 'end': {'x': 0.1, 'y': -0.0999999, 'z': 0.8999996}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.2999997, 'z': 4.768372e-07}, 'radius': 0.3}|{'start': {'x': -2.384186e-07, 'y': -0.2, 'z': 4.768372e-07}, 'end': {'x': 4.768372e-07, 'y': -0.3, 'z': 1.6}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 4.768372e-07, 'y': -0.2, 'z': 0.7999992}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -4.768372e-07, 'y': 0.0, 'z': 1.5}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.1}, 'end': {'x': -0.1499996, 'y': 0.04999995, 'z': 0.9999998}, 'radius': 0.3}|{'start': {'x': -0.0999999, 'y': 0.0, 'z': 0.09999967}, 'end': {'x': -9.536743e-07, 'y': 0.0, 'z': -0.8000007}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0004377365, 'y': 0.002097607, 'z': -1.072884e-05}, 'radius': 0.3}|{'start': {'x': 0.0004377365, 'y': 0.002097607, 'z': -1.072884e-05}, 'end': {'x': 0.0005898476, 'y': 0.004655361, 'z': 0.5999918}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.4000001, 'y': -0.2, 'z': 1.15}, 'radius': 0.3}|{'start': {'x': 0.4000001, 'y': -0.2, 'z': 0.65}, 'end': {'x': 0.3, 'y': 0.0, 'z': 2.2}, 'radius': 0.4}|{'start': {'x': 1.1, 'y': -0.1999998, 'z': 2.5}, 'end': {'x': -0.8, 'y': 0.5, 'z': 2.3}, 'radius': 0.3}|{'start': {'x': -0.09633684, 'y': 1.000204, 'z': -1.200741}, 'end': {'x': 2.384186e-07, 'y': 0.0, 'z': 0.8000011}, 'radius': 0.3}|{'start': {'x': 0.003662825, 'y': 0.9002032, 'z': 0.2992592}, 'end': {'x': 0.1999998, 'y': -0.3, 'z': -0.8000002}, 'radius': 0.3}|{'start': {'x': 0.1999998, 'y': -0.2999997, 'z': 1.699999}, 'end': {'x': 0.1999998, 'y': 0.5000002, 'z': -0.9000001}, 'radius': 0.3}|{'start': {'x': 0.1499953, 'y': 0.4000039, 'z': 1.200016}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.2}, 'radius': 0.3}|{'start': {'x': -0.05000019, 'y': -0.1000001, 'z': 0.7999992}, 'end': {'x': 0.5635161, 'y': 0.7339077, 'z': -0.7983806}, 'radius': 0.3}|{'start': {'x': 0.5738645, 'y': 0.5341763, 'z': 1.001194}, 'end': {'x': 3.33786e-06, 'y': 1.66893e-06, 'z': 1.200001}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'radius': 0.3}|{'start': {'x': -9.536743e-07, 'y': -2.384186e-07, 'z': 0.0}, 'end': {'x': 4.768372e-07, 'y': 0.1999996, 'z': 1.0}, 'radius': 0.3}|{'start': {'x': -9.536743e-07, 'y': 1.192093e-06, 'z': 9.536743e-07}, 'end': {'x': 0.06941128, 'y': 0.6090245, 'z': 0.6012893}, 'radius': 0.3}|{'start': {'x': 0.0004377365, 'y': 0.002097607, 'z': -1.072884e-05}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.8999999}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.1}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.1}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'end': {'x': 0.9000003, 'y': -0.0999999, 'z': 2.4}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.3}|{'start': {'x': -0.02529383, 'y': 0.5037708, 'z': 0.7010527}, 'end': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.04999971, 'y': 0.0, 'z': -0.0999999}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.1500006, 'y': 0.04999995, 'z': 0.8999996}, 'radius': 0.4}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '59c0964f-6fa6-4ade-b989-9b222021ed53'}}",,,,,,,,,,,,,,,
