RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,IsTarDirtyAttack,IsLastResortSuccessFinish,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
16,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,左翼_ダメージ,Damage_WingL,左翼,|||||||||||,15,,0,|||||||||||,L_WingU0|L_WingU1|L_ThumbW0|L_IndexW0|L_IndexW2|L_RingW1|L_PinkyW1|L_IndexW3|L_RingW2|L_PinkyW2|L_AddW3_1|L_HandW0,L_WingU1|L_HandW0|L_ThumbW0|L_IndexW2|L_IndexW2|L_RingW2|L_PinkyW2|L_RingW2|L_PinkyW2|L_AddW3_1|L_WingU0|L_AddW3_1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 2.3841858e-06, 'y': -9.536743e-07, 'z': -2.3841858e-07}, 'end': {'x': 4.7683716e-07, 'y': -0.25, 'z': 0.66999984}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': -1.9073486e-06, 'y': -1.4305115e-06, 'z': 2.3841858e-06}, 'end': {'x': -0.120000005, 'y': -0.17000008, 'z': -3.4}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': -2.3841858e-07}, 'end': {'x': -9.536743e-07, 'y': 0.0, 'z': 4.7683716e-07}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': -1.1920929e-07}, 'end': {'x': -4.7683716e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.45}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '779ecafb-2485-4caf-b15f-7626d7ac535f'}}",,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,右翼_ダメージ,Damage_WingR,右翼,|||||||||||,14,,0,|||||||||||,R_WingU0|R_WingU1|R_ThumbW0|R_IndexW0|R_IndexW2|R_RingW1|R_PinkyW1|R_IndexW3|R_RingW2|R_PinkyW2|R_AddW3_1|R_HandW0,R_WingU1|R_HandW0|R_ThumbW0|R_IndexW2|R_IndexW2|R_RingW2|R_PinkyW2|R_RingW2|R_PinkyW2|R_AddW3_1|R_WingU0|R_AddW3_1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': -1.907349e-06, 'y': -9.536743e-07, 'z': -5.960464e-08}, 'end': {'x': 0.0, 'y': -0.25, 'z': 0.67}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 1.9073486e-06, 'y': -1.4305115e-06, 'z': 1.9073486e-06}, 'end': {'x': 0.12, 'y': -0.17, 'z': -3.4}, 'radius': 0.55}|{'start': {'x': 2.384186e-07, 'y': 0.0, 'z': 0.0}, 'end': {'x': 4.768372e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 2.384186e-07, 'y': 0.0, 'z': 0.0}, 'end': {'x': 4.768372e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.45}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.55}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'd5836050-da8a-4b2b-adaf-6cf74300f18a'}}",,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,急所,Weak_Mouse,急所,,18,,0,口,Head,,Sphere,"{'x': 0.0, 'y': -0.6, 'z': 0.7, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': 'f63e73ed-cd51-46e1-9dbf-b98be6f25c71'}}",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0008_00_Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,剥ぎ取り,Hagitori,ActBtnParam,||||||,0,,0,||||||,Neck3|Jaw|Tail4|Tail0|Tail0|Tail0|Tail0,Spine0||Tail6|L_HandW0|L_IndexW2|R_HandW0|R_IndexW2,Capsule|Sphere|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': -7.450581e-09, 'y': 0.0, 'z': -3.278255e-07}, 'end': {'x': 1.136868e-13, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'x': 0.0, 'y': 0.5, 'z': 0.0, 'radius': 1.25}|{'start': {'x': 2.980232e-08, 'y': 0.0, 'z': 5.960464e-08}, 'end': {'x': 1.192093e-07, 'y': 0.0, 'z': -8.791685e-07}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': -2.980232e-08}, 'end': {'x': 7.152557e-07, 'y': 0.0, 'z': -1.192093e-07}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': -2.980232e-08}, 'end': {'x': 1.192093e-07, 'y': 0.0, 'z': 1.192093e-07}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': -2.980232e-08}, 'end': {'x': -4.768372e-07, 'y': 4.768372e-07, 'z': 1.788139e-07}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': -2.980232e-08}, 'end': {'x': -2.384186e-07, 'y': 0.0, 'z': -1.192093e-07}, 'radius': 1.5}",,,,,POS_ONLY(0),0.0,NULL,0.0,PARTS_01(2),0.0,0.0,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,転倒センサー（対PL）,DownSensorPLPut,SensorParamEm,,1,,0,,,,Box,"{'Coord': {'m00': 0.7313541, 'm01': 0.0, 'm02': 0.6819979, 'm03': 0.0, 'm10': -0.0, 'm11': 1.0, 'm12': 0.0, 'm13': 0.0, 'm20': -0.6819979, 'm21': -0.0, 'm22': 0.7313541, 'm23': 0.0, 'm30': 0.5, 'm31': 1.5000002, 'm32': 0.0, 'm33': 1.0}, 'Extent': {'x': 10.0, 'y': 2.7999995, 'z': 10.0}}",,,,,,,,,,,,CLIBMABLE_DIE(3)
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,センサー当たり,SensorReceiver,,|||,2,,0,|||,|Neck0|Neck2|Tail0,|Tail0|Neck2|Tail1,Sphere|Capsule|Sphere|Capsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.1999999}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.4000002}",,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,モンスター迂回用,EnemyDetour,EnemyDetour,,3,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 12.0}",,,,,,,,,,,,ENEMY_DETOUR(5)
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カメラ補正用センサー,CameraAdjust,,||,4,,0,||,Neck3|Chest|Tail1,Head|Hip|Tail0,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'radius': 0.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.3}, 'end': {'x': 0.0, 'y': 0.1, 'z': -0.3}, 'radius': 0.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.3}, 'radius': 0.2}",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0008_00_Shell_Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,8.0,0.0,NORMAL(0),39.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,32.0,FIRE(-241644512),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,火炎ブレス,FireBreath,火炎液,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.7}",,,,,,,,,,,,
1,SMASH(21),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,6.0,0.0,NORMAL(0),39.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,24.0,FIRE(-241644512),False,0.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,火炎ブレス（着弾）,FireBreathExplosion,火炎液着弾,,1,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}",,,,,,,,,,,,
2,WIND(6),CAPTURE_NET(-956543104),CENTER(6),0.0,0.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),3,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,風圧,BackJumpWind,バックジャンプ風圧,,10,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 5.0}",,,,,,,,,,,,
3,WIND(6),CAPTURE_NET(-956543104),CENTER(6),0.0,0.0,0.0,NORMAL(0),0.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,ショートジャンプ奇襲風圧,ShortJumpWind,ショートジャンプ風圧,,10,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 5.0}",,,,,,,,,,,,
4,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,14.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,56.0,FIRE(-241644512),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,連続火炎ブレス,FireBreathFour,連続火炎液,,3,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.2}",,,,,,,,,,,,
5,SMASH(21),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,9.0,0.0,NORMAL(0),39.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,36.0,FIRE(-241644512),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,連続火炎ブレス（着弾）,FireBreathFourExplosion,連続火炎液着弾,,4,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 2.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.0}",,,,,,,,,,,,
6,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,40.0,FIRE(-241644512),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,火炎球ブレス,FireBreathBig,火炎球,火炎球ブレス,6,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,,,,,,,,,,
7,SMASH(21),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,14.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,56.0,FIRE(-241644512),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,火炎球ブレス（着弾）,FireBreathBigExplosion,火炎球着弾,,7,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 2.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 3.6}",,,,,,,,,,,,
8,NORMAL(0),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,4.0,0.0,NORMAL(0),10.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,16.0,FIRE(-241644512),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,火炎球ブレス（着弾燃え残り）,FireBreathBigExplosionRemain,火炎球着弾燃え残り,,9,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.6}",,,,,,,,,,,,
9,SMASH(21),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,6.0,0.0,NORMAL(0),39.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,24.0,FIRE(-241644512),False,0.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,火炎ブレス（壁着弾）,FireBreathWallExplosion,火炎液着弾,,2,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.5}",,,,,,,,,,,,
10,SMASH(21),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,9.0,0.0,NORMAL(0),39.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,36.0,FIRE(-241644512),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],0.5,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,連続火炎ブレス（壁着弾）,FireBreathFourWallExplosion,連続火炎液着弾,,5,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.0}",,,,,,,,,,,,
11,SMASH(21),CAPTURE_NET(-956543104),COLLIDER_CENTER(-799903744),0.0,14.0,0.0,NORMAL(0),50.0,AUTO(-1149658496),NONE(-94023312),FIRE(1),0,56.0,FIRE(-241644512),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,火炎球ブレス（着弾）,FireBreathBigWallExplosion,火炎球着弾,,8,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 3.6}",,,,,,,,,,,,
