RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,IsTarDirtyAttack,IsLastResortSuccessFinish,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type,DamageValue,DamageInterval,ElementDamageValue,ConditionValue,DamageExRate,ElementDamageExRate,IsOnlyHitEmAttack
57,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,30.0,0.0,ALL_RANGE(1),30.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,,,,||||||||||,59,,0,||||||||||,L_LegL0|L_LegL1|L_Foot0|R_LegL0|R_LegL1|R_Foot0|Tail1|Tail2|Tail3|Tail4|Tail5,L_LegL1|L_Foot0|L_RingF1|R_LegL1|R_Foot0|R_RingF1|Tail2|Tail3|Tail4|Tail5|Tail6_CH_end,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -0.2, 'y': 0.0, 'z': 0.3}, 'end': {'x': -0.4, 'y': -0.2, 'z': 1.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.20000029, 'y': 0.0, 'z': 0.29999995}, 'end': {'x': 0.39999962, 'y': -0.19999981, 'z': 0.9999994}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 3.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,,,,,,,,,,,,,,,,
58,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,NORMAL(0),40.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0,NONE(0),False,False,NONE(3),,0.0,0.0,,,,|||||||||||||||||||||||||||,60,,0,|||||||||||||||||||||||||||,Head|Head|Head|Neck0|L_WingL0|L_HandW1|R_WingL0|R_HandW1|L_ArmU0|L_ArmL0|L_Hand1|R_ArmU0|R_ArmL0|R_Hand1|L_LegU0|L_LegL0|L_LegL1|L_Foot0|R_LegU0|R_LegL0|R_LegL1|R_Foot0|Tail0|Tail1|Tail2|Tail3|Tail4|Tail5,Head|Jaw|Neck2|Spine1|L_HandW0|L_MiddleW1|R_HandW0|R_MiddleW1|L_ArmU1|L_Hand1|L_MiddleH2|R_ArmU1|R_Hand1|R_MiddleH2|L_LegU1|L_LegL1|L_Foot0|L_RingF1|R_LegU1|R_LegL1|R_Foot0|R_RingF1|Tail1|Tail2|Tail3|Tail4|Tail5|Tail6_CH_end,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 1.0, 'z': 5.0}, 'radius': 2.2}|{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 3.0}, 'radius': 1.65}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.7}|{'start': {'x': 0.0, 'y': -2.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.7, 'z': 0.6}, 'radius': 3.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 1.8, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': -0.4000001}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.8000011, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.5}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.10000014, 'z': 0.5}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'radius': 1.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -0.2, 'y': 0.0, 'z': 0.3}, 'end': {'x': -0.4, 'y': -0.2, 'z': 1.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -4.7683716e-07, 'z': -0.19999981}, 'radius': 1.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.20000029, 'y': 0.0, 'z': 0.29999995}, 'end': {'x': 0.39999962, 'y': -0.19999981, 'z': 0.9999994}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 3.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 3.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0078_00_Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,PRIO_13(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Head,,|,0,,0,|,Head|Head,Head|Jaw,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 1.0, 'z': 5.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 1.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 3.0}, 'radius': 1.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'c14421b6-12d1-4f47-bcf7-c445fbcc84fd'}}",,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,PRIO_13(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neck,,|,1,,0,|,Head|Neck2,Neck2|Neck1,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.7}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'c14421b6-12d1-4f47-bcf7-c445fbcc84fd'}}",,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,PRIO_13(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Back,,|||||||||,4,,0,|||||||||,Neck0|Chest|L_ScapulaW|L_Crust_Shoulder|L_Crust_Shoulder|R_ScapulaW|R_Crust_Shoulder|R_Crust_Shoulder|Neck1|Weapon,Chest|Spine1|L_ScapulaW|L_Crust_Shoulder|L_Crust_Shoulder|R_ScapulaW|R_Crust_Shoulder|R_Crust_Shoulder|Neck2|Weapon,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 4.0, 'z': 0.0}, 'radius': 4.0}|{'start': {'x': 0.0, 'y': 4.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'radius': 4.0}|{'start': {'x': 0.0, 'y': 0.7, 'z': 0.6}, 'end': {'x': 1.4, 'y': 0.1, 'z': -0.3}, 'radius': 2.2}|{'start': {'x': 0.0, 'y': 0.3, 'z': -0.8}, 'end': {'x': 0.1999995, 'y': 2.400003, 'z': -0.2}, 'radius': 1.7}|{'start': {'x': 0.3, 'y': 3.3, 'z': 0.0}, 'end': {'x': 0.3999995, 'y': 4.800003, 'z': 1.2}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.7, 'z': 0.6}, 'end': {'x': -1.4, 'y': 0.1, 'z': -0.3}, 'radius': 2.2}|{'start': {'x': 0.0, 'y': 0.3000002, 'z': -0.8000002}, 'end': {'x': -0.19999981, 'y': 2.4000015, 'z': -0.19999981}, 'radius': 1.7}|{'start': {'x': -0.3, 'y': 3.3, 'z': 0.0}, 'end': {'x': -0.3999998, 'y': 4.8, 'z': 1.2}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 2.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 2.0, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 6.5}, 'radius': 1.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'c3fe72e7-abbf-4be3-a216-e83747514792'}}",,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,PRIO_13(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L_Wing,,|||||||||||||||||||||||||,5,,0,|||||||||||||||||||||||||,L_WingU0|L_WingL0|L_IndexW0|L_MiddleW0|L_HandW1|L_RingW1|L_AddW0_1|L_RingW3|L_HandW0|L_PinkyW2|L_PinkyW3|L_RingW3|L_AddW0_2|L_AddW1_2|L_WingU1|L_HandW0|L_AddW1_1|L_RingW2|L_PinkyW2|L_PinkyW2|L_PinkyW2|L_AddW2_0|L_AddW2_0|L_RingW2|L_AddW1_2|L_PinkyW2,L_WingU0|L_HandW0|L_IndexW1|L_MiddleW1|L_RingW1|L_RingW2|L_RingW3|L_RingW4|L_PinkyW2|L_PinkyW3|L_PinkyW4|L_AddW0_2|L_PinkyW3|L_PinkyW3|L_AddW1_2|L_AddW0_2|L_AddW1_2|L_AddW0_2|L_AddW0_2|L_AddW0_2|L_AddW1_2|L_AddW2_1|L_AddW0_2|L_RingW3|L_AddW2_1|L_RingW2,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.2, 'z': -0.3}, 'end': {'x': 8.3, 'y': 0.0, 'z': -0.1}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': -4.2915344e-06, 'y': 1.4305115e-06, 'z': 0.0}, 'end': {'x': 1.8, 'y': -0.2, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': -4.2915344e-06, 'y': 1.4305115e-06, 'z': 0.0}, 'end': {'x': 2.5, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 1.9073486e-06, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.5258789e-05, 'y': -9.536743e-07, 'z': -4.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 9.536743e-07, 'y': -4.7683716e-07, 'z': 9.536743e-07}, 'end': {'x': 0.0, 'y': -7.1525574e-07, 'z': -4.0}, 'radius': 1.0}|{'start': {'x': 1.9073486e-06, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.5258789e-05, 'y': -9.536743e-07, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': -1.7}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'd467468d-f3b0-4770-ae25-ff0a3d9ef030'}}",,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,PRIO_13(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_Wing,,|||||||||||||||||||||||||,6,,0,|||||||||||||||||||||||||,R_WingU0|R_WingL0|R_IndexW0|R_MiddleW0|R_HandW1|R_RingW1|R_AddW0_1|R_RingW3|R_HandW0|R_PinkyW2|R_PinkyW3|R_RingW3|R_AddW0_2|R_AddW1_2|R_WingU1|R_HandW0|R_AddW1_1|R_RingW2|R_PinkyW2|R_PinkyW2|R_PinkyW2|R_AddW2_0|R_AddW2_0|R_RingW2|R_AddW1_2|R_PinkyW2,R_WingU0|R_HandW0|R_IndexW1|R_MiddleW1|R_RingW1|R_RingW2|R_RingW3|R_RingW4|R_PinkyW2|R_PinkyW3|R_PinkyW4|R_AddW0_2|R_PinkyW3|R_PinkyW3|R_AddW1_2|R_AddW0_2|R_AddW1_2|R_AddW0_2|R_AddW0_2|R_AddW0_2|R_AddW1_2|R_AddW2_1|R_AddW0_2|R_RingW3|R_AddW2_1|R_RingW2,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.19999981, 'z': -0.3000002}, 'end': {'x': -8.299999, 'y': 0.0, 'z': -0.10000038}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 3.8146973e-06, 'y': 9.536743e-07, 'z': -9.536743e-07}, 'end': {'x': -1.7999992, 'y': -0.19999981, 'z': 9.536743e-07}, 'radius': 0.75}|{'start': {'x': 3.8146973e-06, 'y': 9.536743e-07, 'z': 9.536743e-07}, 'end': {'x': -2.5, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -1.9073486e-06, 'y': 0.0, 'z': 0.0}, 'end': {'x': 1.1444092e-05, 'y': -9.536743e-07, 'z': -4.0000005}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': -1.9073486e-06, 'y': -9.536743e-07, 'z': 9.536743e-07}, 'end': {'x': 0.0, 'y': -9.536743e-07, 'z': -4.0000005}, 'radius': 1.0}|{'start': {'x': -1.9073486e-06, 'y': 0.0, 'z': 0.0}, 'end': {'x': 1.5258789e-05, 'y': -9.536743e-07, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 1.9073486e-06, 'y': 0.0, 'z': -1.7000003}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'ec2d6a99-50cc-42cf-94a5-0d73f9292835'}}",,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,PRIO_13(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chest,,,2,,0,,Neck0,Spine1,Capsule,"{'start': {'x': 0.0, 'y': -2.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.7, 'z': 0.6}, 'radius': 3.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'f4ae99de-701e-49c7-aada-58591772cf5b'}}",,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tail,,|||||,11,,0,|||||,Tail0|Tail0|Tail1|Tail1|Tail2|Tail3,Tail1|Tail1|Tail2|Tail2|Tail3|Tail4,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': -1.0}, 'end': {'x': 0.0, 'y': -0.25, 'z': 0.0}, 'radius': 4.0}|{'start': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 3.0, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.8}|{'start': {'x': 0.0, 'y': 2.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': 2.0, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'c04df2a8-1e01-4183-aa06-252d17fb3a2f'}}",,,,,,,,,,,,,,,,
