RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,Type,DamageValue,DamageInterval,ElementDamageValue,ConditionValue,DamageExRate,ElementDamageExRate,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat
48,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),40.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,回り込みワンツー(1発目)_右開始,R_One-two_1st,回り込みワンツー(1発目),|||,23,,0,|||,L_Multi0_Leg6|L_Multi0_Leg8|L_Multi0_Leg11|L_Multi0_Leg13,L_Multi0_Leg7|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg15,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.5, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.3, 'y': -0.3, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.3, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.1, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 0.8}",,,,,,,,,,,,,,,,,,
49,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),40.0,M(-1996372096),NONE(-94023312),FIRE(1),0,28.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,回り込みワンツー(1発目)_右開始(炎纏い),R_One-two_1st_Fire,回り込みワンツー(1発目)(炎纏い),|||,23,,0,|||,L_Multi0_Leg6|L_Multi0_Leg8|L_Multi0_Leg11|L_Multi0_Leg13,L_Multi0_Leg7|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg15,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.5, 'y': -0.3, 'z': 0.0}, 'end': {'x': 0.3, 'y': -0.3, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.3, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.1, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 0.8}",,,,,,,,,,,,,,,,,,
50,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,60.0,0.0,NORMAL(0),60.0,L(1343184512),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,回り込みワンツー(2発目)_右開始,R_One-two_2nd,回り込みワンツー(2発目),|||,22,,0,|||,R_Multi0_Leg6|R_Multi0_Leg8|R_Multi0_Leg11|R_Multi0_Leg13,R_Multi0_Leg7|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg15,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': -0.5, 'y': -0.3, 'z': 0.0}, 'end': {'x': -0.3, 'y': -0.3, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': -0.3, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 0.8}",,,,,,,,,,,,,,,,,,
51,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,18.0,0.0,NORMAL(0),60.0,L(1343184512),NONE(-94023312),FIRE(1),0,42.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,回り込みワンツー(2発目)_右開始(炎纏い),R_One-two_2nd_Fire,回り込みワンツー(2発目)(炎纏い),|||,22,,0,|||,R_Multi0_Leg6|R_Multi0_Leg8|R_Multi0_Leg11|R_Multi0_Leg13,R_Multi0_Leg7|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg15,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': -0.5, 'y': -0.3, 'z': 0.0}, 'end': {'x': -0.3, 'y': -0.3, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': -0.3, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'radius': 0.8}",,,,,,,,,,,,,,,,,,
52,SLIP(22),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),20.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,隠し触腕突き,ArmStab,隠し触腕突き,|||||,24,,0,|||||,L_Arm2|L_Arm3|L_Arm5|R_Arm2|R_Arm3|R_Arm5,L_Arm3|L_Arm5|L_Arm7|R_Arm3|R_Arm5|R_Arm7,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.1}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.1}, 'radius': 0.5}",,,,,,,,,,,,,,,,,,
53,SLIP(22),CAPTURE_NET(-956543104),FRONT(0),0.0,6.0,0.0,NORMAL(0),20.0,S(165454032),NONE(-94023312),FIRE(1),0,14.0,NONE(1220034176),False,0.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,隠し触腕突き(炎纏い),ArmStab_Fire,隠し触腕突き(炎纏い),|||||,24,,0,|||||,L_Arm2|L_Arm3|L_Arm5|R_Arm2|R_Arm3|R_Arm5,L_Arm3|L_Arm5|L_Arm7|R_Arm3|R_Arm5|R_Arm7,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.1}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': -0.1, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.1}, 'radius': 0.5}",,,,,,,,,,,,,,,,,,
54,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,50.0,0.0,NORMAL(0),50.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_L(9)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,触腕払い_左前,L_Front_Whip,触腕払い攻撃_左,||||,25,,0,||||,L_Multi0_Leg6|L_Multi0_Leg8|L_Multi0_Leg9|L_Multi0_Leg11|L_Multi0_Leg13,L_Multi0_Leg7|L_Multi0_Leg9|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg16,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.5, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.25, 'y': -0.3, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.95}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.10000002, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
55,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,15.0,0.0,NORMAL(0),50.0,M(-1996372096),NONE(-94023312),FIRE(1),0,35.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_L(9)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,触腕払い_左前(炎纏い),L_Front_Whip_Fire,触腕払い攻撃_左(炎纏い),||||,25,,0,||||,L_Multi0_Leg6|L_Multi0_Leg8|L_Multi0_Leg9|L_Multi0_Leg11|L_Multi0_Leg13,L_Multi0_Leg7|L_Multi0_Leg9|L_Multi0_Leg10|L_Multi0_Leg12|L_Multi0_Leg16,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.5, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.25, 'y': -0.3, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.95}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.10000002, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
56,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,50.0,0.0,NORMAL(0),50.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_R(8)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,触腕払い_右前,R_Front_Whip,触腕払い攻撃_右,||||,26,,0,||||,R_Multi0_Leg6|R_Multi0_Leg8|R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13,R_Multi0_Leg7|R_Multi0_Leg9|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg16,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': -0.5, 'y': -0.5, 'z': 0.0}, 'end': {'x': -0.25, 'y': -0.3, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.95}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
57,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,15.0,0.0,NORMAL(0),50.0,M(-1996372096),NONE(-94023312),FIRE(1),0,35.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_R(8)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,触腕払い_右前(炎纏い),R_Front_Whip_Fire,触腕払い攻撃_右(炎纏い),||||,26,,0,||||,R_Multi0_Leg6|R_Multi0_Leg8|R_Multi0_Leg9|R_Multi0_Leg11|R_Multi0_Leg13,R_Multi0_Leg7|R_Multi0_Leg9|R_Multi0_Leg10|R_Multi0_Leg12|R_Multi0_Leg16,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': -0.5, 'y': -0.5, 'z': 0.0}, 'end': {'x': -0.25, 'y': -0.3, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.95}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.1, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
58,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,50.0,0.0,NORMAL(0),50.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_L(9)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,触腕払い_左横,L_Side_Whip,触腕払い攻撃_左,|||,27,,0,|||,L_Multi1_Leg7|L_Multi1_Leg9|L_Multi1_Leg11|L_Multi1_Leg13,L_Multi1_Leg8|L_Multi1_Leg10|L_Multi1_Leg12|L_Multi1_Leg16,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.95}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
59,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,15.0,0.0,NORMAL(0),50.0,M(-1996372096),NONE(-94023312),FIRE(1),0,35.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_L(9)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,触腕払い_左横(炎纏い),L_Side_Whip_Fire,触腕払い攻撃_左(炎纏い),|||,27,,0,|||,L_Multi1_Leg7|L_Multi1_Leg9|L_Multi1_Leg11|L_Multi1_Leg13,L_Multi1_Leg8|L_Multi1_Leg10|L_Multi1_Leg12|L_Multi1_Leg16,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.95}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
60,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,50.0,0.0,NORMAL(0),50.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_R(8)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,触腕払い_右横,R_Side_Whip,触腕払い攻撃_右,|||,28,,0,|||,R_Multi1_Leg7|R_Multi1_Leg9|R_Multi1_Leg11|R_Multi1_Leg13,R_Multi1_Leg8|R_Multi1_Leg10|R_Multi1_Leg12|R_Multi1_Leg16,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.95}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
61,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,15.0,0.0,NORMAL(0),50.0,M(-1996372096),NONE(-94023312),FIRE(1),0,35.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_R(8)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,触腕払い_右横(炎纏い),R_Side_Whip_Fire,触腕払い攻撃_右(炎纏い),|||,28,,0,|||,R_Multi1_Leg7|R_Multi1_Leg9|R_Multi1_Leg11|R_Multi1_Leg13,R_Multi1_Leg8|R_Multi1_Leg10|R_Multi1_Leg12|R_Multi1_Leg16,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.95}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
62,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,50.0,0.0,NORMAL(0),50.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_L(9)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,触腕払い_左後,L_Back_Whip,触腕払い攻撃_左,|||,29,,0,|||,L_Multi2_Leg7|L_Multi2_Leg9|L_Multi2_Leg11|L_Multi2_Leg13,L_Multi2_Leg8|L_Multi2_Leg10|L_Multi2_Leg12|L_Multi2_Leg16,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.95}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
63,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,15.0,0.0,NORMAL(0),50.0,M(-1996372096),NONE(-94023312),FIRE(1),0,35.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,['ROLLING_L(9)'],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,触腕払い_左後(炎纏い),L_Back_Whip_Fire,触腕払い攻撃_左(炎纏い),|||,29,,0,|||,L_Multi2_Leg7|L_Multi2_Leg9|L_Multi2_Leg11|L_Multi2_Leg13,L_Multi2_Leg8|L_Multi2_Leg10|L_Multi2_Leg12|L_Multi2_Leg16,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.95}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}",,,,,,,,,,,,,,,,,,
