RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams
103,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,24.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,25.0,True,0.0,8.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,SLASH_06(-484845056),False,シールドバッシュ2,,シールドバッシュ2,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': -0.35}, 'radius': 0.8}"
104,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,37.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,25.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,b7ae948e-04e1-499c-bb2e-24a9b6985873,False,True,THRUST_02(17089),False,シールドバッシュ3,,シールドバッシュ3,,2,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.5, 'y': 0.3, 'z': 0.0}, 'radius': 0.8}"
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,検証ジャストラッシュ盾,,,,2,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.5, 'y': 0.3, 'z': 0.0}, 'radius': 0.8}"
105,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,52.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,15.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,b7ae948e-04e1-499c-bb2e-24a9b6985873,True,True,STOMP_00(511848320),False,フォールバッシュ空中,,フォールバッシュ空中,,3,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': -0.35}, 'radius': 1.0}"
106,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,47.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,15.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,7f4afc90-fffd-4512-a948-35a262c08ef6,True,True,STOMP_01(542678976),False,フォールバッシュ着地,,フォールバッシュ着地,,4,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.0}"
133,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),0.0,0.0,PRIO_9(6),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,True,True,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1.0,1.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,True,True,INVALID(-361180672),False,エイムコンストシールドバッシュ傷検知,,エイムコンストシールドバッシュ傷検知,,8,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.5, 'y': 9.669951e-09, 'z': 0.0}, 'radius': 0.7}"
150,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,10.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.2,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,f8ce0ae6-c3e1-484d-acea-d7e507d123a4,False,True,STOMP_00(511848320),False,ジャストラッシュ盾1_成功,,ジャストラッシュ盾1_成功,,9,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 0.52030396, 'z': 0.0}, 'radius': 0.8}"
151,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,STOMP_00(511848320),False,ジャストラッシュ盾1_失敗,,ジャストラッシュ盾1_失敗,,9,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 0.52030396, 'z': 0.0}, 'radius': 0.8}"
157,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,55.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,15.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.2,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,f8ce0ae6-c3e1-484d-acea-d7e507d123a4,False,True,STOMP_00(511848320),False,ジャストラッシュ盾2_成功,,ジャストラッシュ盾2_成功,,10,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 0.4, 'z': 0.0}, 'radius': 0.8}"
158,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,7.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,STOMP_00(511848320),False,ジャストラッシュ盾2_失敗,,ジャストラッシュ盾2_失敗,,10,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.0, 'y': 0.4, 'z': 0.0}, 'radius': 0.8}"
107,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,30.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,25.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,7f4afc90-fffd-4512-a948-35a262c08ef6,False,True,STOMP_01(542678976),False,シールドアッパー,,シールドアッパー,,5,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.5, 'y': 9.669951e-09, 'z': 0.0}, 'radius': 0.7}"
130,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,USE_MULIT_HIT(1),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,7f4afc90-fffd-4512-a948-35a262c08ef6,True,True,STOMP_02(-1421223296),False,エイムコンストシールドバッシュ,,エイムコンストシールドバッシュ,,5,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.5, 'y': 9.669951e-09, 'z': 0.0}, 'radius': 0.7}"
132,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,15.0,True,0.0,40.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,7f4afc90-fffd-4512-a948-35a262c08ef6,True,True,STOMP_02(-1421223296),False,エイムコンストシールドバッシュサブ2,,エイムコンストシールドバッシュサブ,,5,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.5, 'y': 9.669951e-09, 'z': 0.0}, 'radius': 0.7}"
131,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,15.0,True,0.0,40.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,7f4afc90-fffd-4512-a948-35a262c08ef6,True,True,STOMP_02(-1421223296),False,エイムコンストシールドバッシュサブ1,,エイムコンストシールドバッシュサブ,,5,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.5, 'y': 9.669951e-09, 'z': 0.0}, 'radius': 0.7}"
160,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,25.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,25.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,乗り盾殴り,,乗り盾殴り,,6,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.3, 'z': 0.0}, 'radius': 0.6}"
170,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,45.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,7f4afc90-fffd-4512-a948-35a262c08ef6,False,True,INVALID(-361180672),False,鍔迫り押し返し,,鍔迫り押し返し,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': -0.35}, 'radius': 0.8}"
180,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,106.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),8.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,3.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,7f4afc90-fffd-4512-a948-35a262c08ef6,False,True,STOMP_02(-1421223296),True,ステルス落下フォールバッシュ,,ステルス落下バッシュ,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.5, 'z': -0.35}, 'radius': 0.8}"
