RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,IsDisableAnimalAttack,IsExFieldWpAttackFinal,ExEmote03AttackType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,CollabDamageUIType,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType
1040,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,74.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,75.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,NONE(0),PARRY(-974652928),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),False,TAIKEN_01(20862),False,実験精密相殺0,,相殺斬り上げ,||,3,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.5}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}",,,,
1041,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,96.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,100.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.1,1.1,True,True,,False,False,1.0,False,False,False,NONE(0),PARRY(-974652928),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),False,TAIKEN_02(425),False,実験精密相殺1,,相殺斬り上げLV1,||,3,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.5}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}",,,,
1042,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,123.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,150.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.2,1.2,True,True,,False,False,1.0,False,False,False,NONE(0),PARRY(-974652928),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),False,TAIKEN_03(4721),False,実験精密相殺2,,相殺斬り上げLV2,||,3,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.5}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}",,,,
1043,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,154.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.2,200.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.3,1.3,True,True,,False,False,1.0,False,False,False,NONE(0),PARRY(-974652928),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),False,TAIKEN_04(24822),False,実験精密相殺3,,相殺斬り上げLV3,||,3,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.5}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}",,,,
113,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,True,2.0,1.0,1.0,1.0,False,False,True,True,False,False,2,False,0,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,3,True,True,0.4,0.4,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),True,INVALID(-361180672),False,貫通斬り,,貫通斬り,|||,2,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
122,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),3.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,True,True,False,False,2,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,True,True,False,10,True,True,0.1,0.1,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),True,INVALID(-361180672),False,貫通斬りフィニッシュLV1,,貫通斬りフィニッシュLV1,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
123,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,22.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),3.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,True,True,False,False,2,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,True,True,False,10,True,True,0.1,0.1,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),True,INVALID(-361180672),False,貫通斬りフィニッシュLV2,,貫通斬りフィニッシュLV2,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
124,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,24.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),3.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,True,True,False,False,2,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,True,True,False,10,True,True,0.1,0.1,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),True,INVALID(-361180672),False,貫通斬りフィニッシュLV3,,貫通斬りフィニッシュLV3,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
121,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),10.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,True,True,False,False,2,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,True,True,False,10,True,True,0.1,0.1,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),True,SLASH_000(1348699136),False,貫通斬りフィニッシュ,,貫通斬りフィニッシュ,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
114,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,True,2.0,1.0,1.0,1.0,False,False,True,True,False,False,2,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,3,True,True,0.4,0.4,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),True,INVALID(-361180672),False,貫通斬りLV1,,貫通斬りLV1,|||,2,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
115,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,26.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,True,2.0,1.0,1.0,1.0,False,False,True,True,False,False,2,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,3,True,True,0.4,0.4,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),True,INVALID(-361180672),False,貫通斬りLV2,,貫通斬りLV2,|||,2,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
116,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,33.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,True,2.0,1.0,1.0,1.0,False,False,True,True,False,False,2,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,3,True,True,0.4,0.4,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),True,INVALID(-361180672),False,貫通斬りLV3,,貫通斬りLV3,|||,2,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
117,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,14.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,True,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,True,1,,False,False,True,True,False,10,True,True,0.1,0.1,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,00000000-0000-0000-0000-000000000000,True,NONE(7350),True,INVALID(-361180672),False,[精密]貫通斬り,,[精密]貫通斬り,||,3,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.5}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}",,,,
118,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,16.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,True,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,True,1,,False,False,True,True,False,10,True,True,0.1,0.1,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,00000000-0000-0000-0000-000000000000,True,NONE(7350),True,INVALID(-361180672),False,[精密]貫通斬りLV1,,[精密]貫通斬りLV1,||,3,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.5}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}",,,,
119,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,18.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,True,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,True,1,,False,False,True,True,False,10,True,True,0.1,0.1,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,00000000-0000-0000-0000-000000000000,True,NONE(7350),True,INVALID(-361180672),False,[精密]貫通斬りLV2,,[精密]貫通斬りLV2,||,3,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.5}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}",,,,
120,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,24.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,True,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,True,1,,False,False,True,True,False,10,True,True,0.1,0.1,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,00000000-0000-0000-0000-000000000000,True,NONE(7350),True,INVALID(-361180672),False,[精密]貫通斬りLV3,,[精密]貫通斬りLV3,||,3,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.5}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}",,,,
1044,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,44.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),True,SLASH_02(-1266751488),False,相殺追撃,,相殺追撃,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
1045,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,180.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,WP00_CLOSE_SLASH(21399),True,SLASH_03(-1274185216),False,相殺追撃2段目,,相殺追撃2段目,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
