RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType
302,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,40.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,99e07dd2-27b9-4385-86da-0bf9d5642416,False,True,INVALID(-361180672),False,EM乗りフィニッシュ　刺す,,EM乗りフィニッシュ　刺す,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
400,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,True,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,53d48f82-27b4-46a2-817a-e7c099a9ecfa,False,True,W_SLASH_01(24146),True,ステルス攻撃（一段目）,,ステルス攻撃（一段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': 2.9851725e-07, 'y': 0.0, 'z': 2.8788595}, 'radius': 1.0}",,,,
401,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,56.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,99e07dd2-27b9-4385-86da-0bf9d5642416,False,True,SLASH_06(-484845056),True,ステルス攻撃（二段目）,,ステルス攻撃（二段目）,,2,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': 2.9851725e-07, 'y': 0.0, 'z': 2.8788595}, 'radius': 1.0}",,,,
402,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,106.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,99e07dd2-27b9-4385-86da-0bf9d5642416,False,True,W_SLASH_02(19631),True,ステルス攻撃（ジャンプ）,,ステルス攻撃（ジャンプ）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
101,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,18.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,True,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1,False,1,,False,False,True,True,False,10,True,True,0.8,0.8,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,2.0,0.0,0.0,NORMAL(0),False,99e07dd2-27b9-4385-86da-0bf9d5642416,False,True,W_SLASH_01(24146),False,[精密]エイム攻撃　刃斬撃,,[精密]エイム攻撃　刃斬撃,,4,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.5}, 'end': {'x': 1.618998e-08, 'y': 0.0, 'z': 2.0}, 'radius': 1.0}",,,,
700,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,3.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,5,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_00(16322),False,【狂化多段】連続斬り上げ（一段目）,,【狂化多段】連続斬り上げ（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
701,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,2.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,5,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_00(16322),False,【狂化多段】連続斬り上げ（二段目）,,【狂化多段】連続斬り上げ（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
702,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,3.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_01(24146),False,【狂化多段】けさ斬り,,【狂化多段】けさ斬り,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
703,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,3.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,5,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_00(16322),False,【狂化多段】二段斬り（一段目）,,【狂化多段】二段斬り（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
704,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,4.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,5,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,95155151-13ae-4763-8da1-60bde02fdc61,False,False,W_SLASH_01(24146),False,【狂化多段】二段斬り（二段目）,,【狂化多段】二段斬り（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
705,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,95155151-13ae-4763-8da1-60bde02fdc61,False,False,INSECT_00(25603),False,【狂化多段】飛び込み斬り,,【狂化多段】飛び込み斬り,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
706,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,3.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,THRUST_01(26142),False,【狂化多段】移動攻撃,,【狂化多段】移動攻撃,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
707,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,3.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,5,True,True,0.3,0.3,False,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,THRUST_00(32626),False,【狂化多段】移動攻撃2（一段目）,,【狂化多段】移動攻撃2（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
708,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,4.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,5,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,S_SLASH_01(31722),False,【狂化多段】移動攻撃2（二段目）,,【狂化多段】移動攻撃2（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
709,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,7.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,4,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,THRUST_00(32626),False,【狂化多段】強化連続斬り上げ（三段目）,,【狂化多段】強化連続斬り上げ（三段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
710,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,8.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,5,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,95155151-13ae-4763-8da1-60bde02fdc61,False,False,S_SLASH_00(10757),False,【狂化多段】強化けさ斬り（二段目）,,【狂化多段】強化けさ斬り（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
711,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,4,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,95155151-13ae-4763-8da1-60bde02fdc61,False,False,W_SLASH_03(11953),False,【狂化多段】強化二段斬り（三段目）,,【狂化多段】強化二段斬り（三段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
150,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,60.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,1.0,1.0,False,True,,False,False,1.0,False,PARRY(-974652928),,0.0,0.0,-1,7.0,0.0,0.0,NORMAL(0),False,95155151-13ae-4763-8da1-60bde02fdc61,False,True,W_SLASH_01(24146),False,[相殺アタリ]地上〇溜め技　溜めLv1,,[相殺アタリ]地上〇溜め技　溜めLv1,,1,,0,,,,Capsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': 1.6816635e-08, 'y': 0.0, 'z': 2.1020489}, 'radius': 0.55324215}",,,,
151,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,32.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,90.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,1.0,1.0,False,True,,False,False,1.0,False,PARRY(-974652928),,0.0,0.0,-1,7.0,0.0,0.0,NORMAL(0),False,95155151-13ae-4763-8da1-60bde02fdc61,False,True,W_SLASH_02(19631),False,[相殺アタリ]地上〇溜め技 　溜めLv2,,[相殺アタリ]地上〇溜め技　溜めLv2,,1,,0,,,,Capsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': 1.6816635e-08, 'y': 0.0, 'z': 2.1020489}, 'radius': 0.55324215}",,,,
152,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,16.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,60.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,1.0,1.0,False,True,,False,False,1.0,False,PARRY(-974652928),,0.0,0.0,-1,7.0,0.0,0.0,NORMAL(0),False,53d48f82-27b4-46a2-817a-e7c099a9ecfa,False,True,S_SLASH_02(31010),False,[相殺アタリ]空中〇溜め技　溜めLv1,,[相殺アタリ]急襲突き　溜めLv1,,7,,0,,,,Capsule,"{'start': {'x': 1.3743753e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': 6.2544174e-09, 'y': 0.0, 'z': 2.0}, 'radius': 0.9}",,,,
153,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,28.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,90.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,1.0,1.0,False,True,,False,False,1.0,False,PARRY(-974652928),,0.0,0.0,-1,7.0,0.0,0.0,NORMAL(0),False,53d48f82-27b4-46a2-817a-e7c099a9ecfa,False,True,S_SLASH_02(31010),False,[相殺アタリ]空中〇溜め技　溜めLv2,,[相殺アタリ]急襲突き　溜めLv2,,7,,0,,,,Capsule,"{'start': {'x': 1.3743753e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': 6.2544174e-09, 'y': 0.0, 'z': 2.0}, 'radius': 0.9}",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp10_Insect_Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,STAMINA(-392388800),False,10.0,True,0.0,18.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,True,1.0,1.0,False,True,,True,False,1.0,False,NONE(10),WP10_INSECT(5),0.0,0.0,-1,5.0,30.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,INVALID(-361180672),False,通常攻撃（単発）,,通常攻撃（単発）,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.3}",,,,
2,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,STAMINA(-392388800),False,5.0,True,0.0,10.0,USE_MULIT_HIT(1),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,True,1.0,1.0,False,True,,True,False,1.0,False,NONE(10),WP10_INSECT(5),0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,c22a908c-fe84-4db8-b623-07de1c8d6cc9,False,False,INVALID(-361180672),False,急襲突き（多段）,,急襲突き（多段）,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.3}",,,,
3,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,STAMINA(-392388800),False,8.0,True,0.0,18.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,True,1.0,1.0,False,True,,True,False,1.0,False,NONE(10),WP10_INSECT(5),0.0,0.0,-1,6.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,INVALID(-361180672),False,共闘攻撃（単発）,,共闘攻撃（単発）,,1,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.4}",,,,
4,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,STAMINA(-392388800),False,5.0,True,0.0,10.0,USE_MULIT_HIT(1),20.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,False,False,10,True,True,1.0,1.0,False,True,,True,False,1.0,False,NONE(10),WP10_INSECT(5),0.0,0.0,-1,6.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,INVALID(-361180672),False,共闘攻撃（多段）,,共闘攻撃（多段）,,1,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.4}",,,,
