RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,IsDisableAnimalAttack,IsExFieldWpAttackFinal,ExEmote03AttackType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,CollabDamageUIType,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,PressLevel,Type,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType,IsHitMortarShell
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,POISON(1990626048),False,80.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,毒弾,,スリンガー：毒弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),LOW(0),NORMAL(18341792),
1,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,PARALYSE(-1247186944),False,120.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,麻痺弾,,スリンガー：麻痺弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),LOW(0),NORMAL(18341792),
2,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,SLEEP(1974656256),False,120.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,睡眠弾,,スリンガー：睡眠弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),LOW(0),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),DRAGON(5),3,30.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,,,スリンガー：龍弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),HIGH(2),NORMAL(18341792),
1,SLINGER_COMMON(807935488),SLINGER_DRAGON(802993088),FRONT(0),0.0,0.0,5.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),DRAGON(5),3,30.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,,,龍弾：敵ヒット,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Dung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,KOYASI(-974733056),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),0.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：肥やし弾,,スリンガー：肥やし弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,LOW(0),NORMAL(18341792),
1,KOYASI_LARGE(-1582799488),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),0.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：大肥やし弾,,強スリンガー：広範囲肥やし弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,HIGH(2),NORMAL(18341792),
2,KOYASI(-974733056),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),0.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,大肥やし弾：爆発,,強スリンガー：広範囲肥やし弾ヒット,SlingerStrongRangeDung,27,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,HIGH(2),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Elec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),ELEC(3),3,30.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：雷弾,,スリンガー：雷弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),HIGH(2),NORMAL(18341792),
1,SLINGER_COMMON(807935488),SLINGER_ELEC(-236830496),FRONT(0),0.0,0.0,5.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),ELEC(3),3,30.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,雷弾：敵ヒット,,雷弾：敵ヒット,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),NONE(1996289920),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),3,30.0,NONE(1220034176),False,0.0,True,0.0,5.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,0.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),,,,スリンガー：松明弾,,松明弾,,19,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),HIGH(2),NORMAL(18341792),
1,SLINGER_COMMON(807935488),SLINGER_FIRE(1034750976),FRONT(0),0.0,0.0,5.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),3,30.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,0.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,松明弾：敵ヒット,,火炎弾(松明弾)：敵ヒット,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
2,NONE(55),NONE(1996289920),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),FIRE(1),1,30.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),120.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,0.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,松明弾：地形着弾,,松明弾：着弾,,20,,0,Body,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.6}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),0.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：閃光弾,,スリンガー：閃光弾,,12,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,INVALID(-1),NORMAL(18341792),
1,FLASH(18),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),0.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,閃光弾：爆発,,閃光弾：爆発,,9,,0,Body,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 6.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),ICE(4),3,30.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SHOT(3),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,スリンガー：氷弾,,スリンガー：氷弾,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,ENABLED_REFLECTION(0),HIGH(2),NORMAL(18341792),
1,SLINGER_COMMON(807935488),SLINGER_ICE(-1778885376),FRONT(0),0.0,0.0,5.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),ICE(4),3,30.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,氷弾：敵ヒット,,氷弾：敵ヒット,,6,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}",,,0.0,,INVALID(-1),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Knife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,投げナイフ,,スリンガー：投げナイフ,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,LOW(0),NORMAL(18341792),
1,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,POISON(1990626048),False,55.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,毒投げナイフ,,スリンガー：毒投げナイフ,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,LOW(0),NORMAL(18341792),
2,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,PARALYSE(-1247186944),False,55.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,麻痺投げナイフ,,スリンガー：麻痺投げナイフ,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,LOW(0),NORMAL(18341792),
3,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,SLEEP(1974656256),False,55.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,眠り投げナイフ,,スリンガー：眠り投げナイフ,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,0.0,,LOW(0),NORMAL(18341792),
4,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,IGNORE_PARTS_PRIORITY(2),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,False,False,1.0,1.0,False,False,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,314e03ac-dcb9-4e26-9050-bb08df70f1bf,False,NONE(7350),,,,捕獲用麻酔投げナイフ,,スリンガー：捕獲用麻酔投げナイフ,,4,,0,Body,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.15}",,,100.0,,LOW(0),NORMAL(18341792),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlShell_Slinger_Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
